timestamp_ms,acceleration_x_m_s2,acceleration_y_m_s2,acceleration_z_m_s2
142960,-0.46,0.69,9.57
142994,-0.42,0.72,9.99
143030,-0.51,0.71,9.93
143068,-0.49,0.64,9.86
143104,-0.48,0.66,9.75
143139,-0.55,0.71,9.69
143175,-0.51,0.72,9.78
143214,-0.54,0.72,9.76
143248,-0.51,0.7,9.75
143284,-0.52,0.68,9.83
143320,-0.53,0.72,9.77
143363,-0.5,0.69,9.82
143396,-0.52,0.7,9.81
143432,-0.53,0.71,9.81
143471,-0.5,0.69,9.81
143506,-0.52,0.7,9.82
143541,-0.51,0.71,9.79
143576,-0.5,0.7,9.81
143614,-0.53,0.7,9.78
143649,-0.5,0.71,9.83
143684,-0.52,0.7,9.83
143723,-0.52,0.7,9.79
143760,-0.52,0.7,9.8
143794,-0.52,0.71,9.78
143830,-0.53,0.69,9.8
143868,-0.52,0.71,9.82
143904,-0.52,0.7,9.83
143944,-0.5,0.71,9.84
143980,-0.54,0.72,9.81
144018,-0.51,0.69,9.81
144054,-0.5,0.72,9.83
144089,-0.5,0.7,9.77
144163,-0.53,0.71,9.8
144197,-0.53,0.7,9.81
144233,-0.52,0.68,9.78
144269,-0.51,0.7,9.83
144308,-0.53,0.71,9.78
144342,-0.52,0.68,9.79
144377,-0.51,0.73,9.84
144416,-0.54,0.69,9.81
144452,-0.51,0.7,9.83
144488,-0.51,0.7,9.82
144524,-0.52,0.71,9.81
144567,-0.49,0.7,9.82
144603,-0.52,0.71,9.78
144638,-0.52,0.69,9.78
144673,-0.5,0.69,9.8
144712,-0.53,0.71,9.85
144747,-0.52,0.7,9.81
144783,-0.51,0.7,9.85
144821,-0.54,0.72,9.78
144857,-0.52,0.7,9.84
144891,-0.53,0.69,9.81
144927,-0.51,0.69,9.77
144966,-0.52,0.7,9.76
145001,-0.61,0.76,9.89
145037,-0.57,0.71,9.84
145076,-0.5,0.68,9.81
145117,-0.58,0.74,9.88
145153,-0.54,0.73,9.83
145187,-0.52,0.68,9.79
145226,-0.54,0.69,9.82
145262,-0.5,0.71,9.82
145297,-0.5,0.69,9.79
145369,-0.43,0.65,9.86
145404,-0.56,0.58,9.76
145440,-0.51,0.69,9.84
145475,-0.47,0.58,9.79
145515,-0.48,0.62,9.81
145550,-0.48,0.62,9.77
145586,-0.5,0.62,9.82
145623,-0.46,0.61,9.85
145661,-0.51,0.59,9.82
145695,-0.49,0.61,9.8
145736,-0.47,0.59,9.81
145774,-0.47,0.61,9.81
145810,-0.49,0.61,9.82
145845,-0.48,0.6,9.8
145881,-0.44,0.57,9.79
145918,-0.49,0.55,9.71
145954,-0.44,0.57,9.67
145989,-0.45,0.59,9.85
146028,-0.48,0.6,9.81
146064,-0.47,0.62,9.71
146099,-0.44,0.6,9.74
146135,-0.48,0.61,9.81
146173,-0.48,0.58,9.8
146209,-0.47,0.6,9.8
146243,-0.5,0.62,9.88
146280,-0.45,0.59,9.88
146323,-0.46,0.58,9.81
146359,-0.5,0.59,9.83
146392,-0.46,0.6,9.76
146430,-0.48,0.59,9.81
146466,-0.49,0.62,9.78
146538,-0.49,0.59,9.8
146574,-0.49,0.6,9.84
146613,-0.49,0.59,9.78
146647,-0.47,0.59,9.79
146683,-0.5,0.6,9.8
146722,-0.47,0.59,9.8
146758,-0.49,0.62,9.81
146792,-0.47,0.6,9.78
146828,-0.48,0.61,9.82
146867,-0.46,0.59,9.82
146908,-0.45,0.62,9.81
146941,-0.48,0.59,9.81
146977,-0.48,0.58,9.83
147016,-0.47,0.62,9.8
147052,-0.46,0.62,9.79
147088,-0.46,0.61,9.8
147127,-0.49,0.61,9.82
147163,-0.47,0.62,9.83
147196,-0.47,0.61,9.78
147232,-0.47,0.59,9.84
147272,-0.47,0.59,9.83
147308,-0.5,0.62,9.82
147342,-0.47,0.59,9.81
147382,-0.46,0.59,9.87
147418,-0.5,0.64,9.83
147453,-0.46,0.6,9.8
147493,-0.49,0.6,9.8
147532,-0.49,0.6,9.79
147568,-0.47,0.59,9.82
147603,-0.5,0.61,9.85
147639,-0.47,0.6,9.78
147678,-0.45,0.6,9.79
147749,-0.46,0.58,9.87
147785,-0.47,0.59,9.76
147824,-0.47,0.62,9.79
147860,-0.48,0.61,9.8
147895,-0.47,0.6,9.8
147931,-0.49,0.61,9.83
147970,-0.44,0.59,9.82
148005,-0.47,0.59,9.79
148040,-0.48,0.6,9.8
148083,-0.49,0.61,9.8
148119,-0.47,0.61,9.8
148154,-0.49,0.6,9.79
148190,-0.47,0.6,9.79
148228,-0.46,0.62,9.82
148263,-0.48,0.58,9.83
148297,-0.47,0.59,9.8
148334,-0.48,0.57,9.82
148372,-0.46,0.61,9.82
148409,-0.48,0.61,9.82
148443,-0.46,0.58,9.76
148482,-0.46,0.59,9.77
148517,-0.49,0.6,9.8
148553,-0.49,0.61,9.82
148589,-0.47,0.61,9.8
148628,-0.47,0.59,9.82
148668,-0.46,0.59,9.81
148704,-0.48,0.58,9.82
148742,-0.48,0.59,9.8
148777,-0.48,0.59,9.8
148813,-0.5,0.61,9.81
148848,-0.45,0.59,9.81
148922,-0.48,0.61,9.82
148958,-0.46,0.59,9.8
148992,-0.49,0.61,9.77
149027,-0.49,0.61,9.84
149066,-0.45,0.59,9.82
149102,-0.47,0.6,9.82
149138,-0.47,0.6,9.81
149177,-0.47,0.6,9.83
149213,-0.47,0.61,9.85
149246,-0.47,0.62,9.79
149287,-0.46,0.59,9.76
149326,-0.46,0.61,9.79
149362,-0.47,0.61,9.84
149396,-0.47,0.59,9.78
149435,-0.47,0.6,9.81
149471,-0.46,0.59,9.81
149506,-0.46,0.59,9.8
149540,-0.48,0.59,9.77
149579,-0.48,0.62,9.79
149615,-0.47,0.61,9.8
149651,-0.46,0.59,9.81
149687,-0.48,0.61,9.81
149726,-0.47,0.59,9.83
149762,-0.47,0.59,9.81
149795,-0.48,0.61,9.8
149846,-0.47,0.6,9.79
149881,-0.45,0.58,9.79
149917,-0.48,0.59,9.82
149953,-0.48,0.61,9.79
149992,-0.46,0.59,9.79
150028,-0.47,0.59,9.8
150098,-0.48,0.59,9.78
150137,-0.46,0.61,9.78
150173,-0.46,0.59,9.83
150209,-0.48,0.59,9.81
150243,-0.5,0.58,9.82
150282,-0.48,0.59,9.82
150319,-0.49,0.6,9.81
150353,-0.48,0.62,9.79
150396,-0.47,0.58,9.8
150432,-0.47,0.6,9.81
150468,-0.47,0.59,9.83
150503,-0.47,0.61,9.8
150542,-0.47,0.61,9.76
150578,-0.47,0.58,9.82
150612,-0.46,0.59,9.8
150647,-0.47,0.58,9.79
150686,-0.48,0.6,9.8
150722,-0.48,0.59,9.77
150758,-0.42,0.58,9.77
150795,-0.72,0.32,9.76
150831,-0.61,0.66,9.85
150866,-0.53,0.61,9.8
150899,-0.55,0.57,9.76
150938,-0.5,0.71,9.79
150978,-0.5,0.73,9.77
151014,-0.54,0.71,9.81
151049,-0.51,0.7,9.79
151087,-0.51,0.72,9.79
151122,-0.52,0.67,9.82
151158,-0.53,0.7,9.81
151194,-0.52,0.67,9.77
151230,-0.51,0.71,9.78
151301,-0.52,0.7,9.79
151336,-0.53,0.71,9.83
151375,-0.55,0.7,9.8
151410,-0.52,0.7,9.84
151445,-0.51,0.69,9.82
151484,-0.51,0.69,9.82
151520,-0.54,0.7,9.82
151556,-0.51,0.72,9.81
151595,-0.53,0.7,9.78
151632,-0.54,0.71,9.79
151668,-0.5,0.7,9.79
151703,-0.52,0.71,9.78
151741,-0.51,0.7,9.81
151777,-0.52,0.68,9.8
151813,-0.51,0.67,9.82
151846,-0.52,0.71,9.78
151885,-0.53,0.7,9.84
151921,-0.51,0.69,9.8
151957,-0.51,0.7,9.8
151991,-0.48,0.71,9.75
152030,-0.51,0.73,9.82
152066,-0.51,0.69,9.82
152101,-0.54,0.73,9.85
152144,-0.53,0.71,9.79
152180,-0.53,0.7,9.8
152216,-0.54,0.72,9.81
152252,-0.51,0.69,9.73
152290,-0.52,0.7,9.75
152326,-0.54,0.71,9.84
152361,-0.54,0.72,9.84
152399,-0.52,0.69,9.76
152470,-0.51,0.72,9.68
152506,-0.47,0.72,9.68
152541,-0.52,0.71,9.76
152580,-0.57,0.7,9.86
152615,-0.53,0.66,9.74
152651,-0.54,0.73,9.81
152687,-0.51,0.7,9.79
152726,-0.52,0.7,9.8
152767,-0.55,0.71,9.8
152802,-0.52,0.72,9.79
152841,-0.52,0.68,9.84
152877,-0.52,0.7,9.79
152912,-0.54,0.71,9.83
152947,-0.5,0.71,9.82
152986,-0.53,0.7,9.84
153022,-0.53,0.7,9.8
153058,-0.55,0.73,9.82
153095,-0.52,0.7,9.77
153131,-0.51,0.69,9.78
153166,-0.52,0.69,9.8
153203,-0.53,0.71,9.84
153241,-0.55,0.7,9.81
153278,-0.49,0.69,9.79
153314,-0.51,0.71,9.81
153353,-0.52,0.71,9.8
153391,-0.5,0.7,9.81
153426,-0.53,0.71,9.82
153462,-0.51,0.7,9.84
153499,-0.52,0.7,9.81
153535,-0.53,0.7,9.81
153571,-0.52,0.71,9.82
153607,-0.53,0.69,9.8
153680,-0.51,0.67,9.79
153716,-0.53,0.72,9.82
153752,-0.52,0.7,9.8
153791,-0.5,0.71,9.78
153827,-0.54,0.7,9.8
153863,-0.54,0.69,9.82
153899,-0.54,0.69,9.81
153942,-0.53,0.72,9.79
153977,-0.52,0.7,9.79
154013,-0.53,0.7,9.81
154048,-0.54,0.7,9.82
154086,-0.53,0.7,9.84
154122,-0.5,0.71,9.8
154158,-0.5,0.7,9.8
154194,-0.55,0.69,9.85
154230,-0.52,0.71,9.82
154266,-0.51,0.68,9.79
154303,-0.52,0.7,9.76
154341,-0.56,0.73,9.8
154378,-0.55,0.68,9.82
154413,-0.53,0.7,9.8
154451,-0.52,0.69,9.79
154487,-0.5,0.71,9.77
154527,-0.56,0.7,9.83
154562,-0.51,0.7,9.82
154600,-0.52,0.68,9.8
154635,-0.53,0.7,9.8
154671,-0.51,0.71,9.8
154706,-0.51,0.71,9.8
154743,-0.53,0.72,9.79
154779,-0.52,0.72,9.8
154815,-0.53,0.7,9.82
154892,-0.53,0.71,9.8
154929,-0.54,0.7,9.83
154964,-0.51,0.7,9.79
154999,-0.54,0.69,9.79
155038,-0.52,0.7,9.8
155074,-0.53,0.71,9.83
155110,-0.53,0.71,9.81
155152,-0.51,0.73,9.82
155187,-0.51,0.72,9.78
155223,-0.52,0.7,9.82
155258,-0.51,0.68,9.8
155295,-0.52,0.71,9.79
155331,-0.53,0.71,9.83
155367,-0.52,0.68,9.84
155403,-0.53,0.68,9.82
155441,-0.54,0.71,9.78
155476,-0.53,0.72,9.79
155512,-0.51,0.68,9.78
155550,-0.53,0.7,9.81
155587,-0.52,0.7,9.81
155623,-0.52,0.71,9.81
155659,-0.51,0.71,9.81
155700,-0.54,0.69,9.79
155736,-0.52,0.69,9.82
155770,-0.54,0.7,9.81
155809,-0.55,0.69,9.81
155844,-0.51,0.69,9.82
155879,-0.55,0.72,9.82
155915,-0.54,0.71,9.8
155954,-0.52,0.69,9.83
155988,-0.51,0.73,9.78
156024,-0.53,0.72,9.82
156060,-0.51,0.7,9.81
156097,-0.52,0.71,9.79
156133,-0.51,0.71,9.78
156169,-0.52,0.72,9.84
156208,-0.55,0.7,9.8
156242,-0.56,0.71,9.78
156282,-0.53,0.7,9.81
156318,-0.54,0.69,9.84
156356,-0.54,0.69,9.8
156390,-0.53,0.71,9.77
156426,-0.53,0.71,9.81
156465,-0.54,0.72,9.84
156500,-0.52,0.7,9.81
156536,-0.52,0.7,9.84
156572,-0.52,0.67,9.82
156611,-0.54,0.72,9.8
156646,-0.53,0.67,9.81
156681,-0.54,0.7,9.79
156718,-0.54,0.69,9.79
156756,-0.51,0.71,9.81
156790,-0.53,0.7,9.79
156826,-0.52,0.71,9.81
156869,-0.55,0.71,9.8
156905,-0.52,0.7,9.81
156940,-0.53,0.71,9.88
156975,-0.54,0.7,9.79
157014,-0.53,0.69,9.78
157049,-0.53,0.68,9.8
157085,-0.51,0.74,9.82
157124,-0.51,0.69,9.81
157160,-0.52,0.71,9.8
157194,-0.54,0.71,9.78
157230,-0.51,0.7,9.81
157268,-0.52,0.7,9.85
157304,-0.56,0.69,9.82
157339,-0.51,0.72,9.82
157375,-0.48,0.7,9.79
157418,-0.54,0.71,9.81
157454,-0.56,0.7,9.81
157488,-0.51,0.67,9.86
157527,-0.52,0.7,9.76
157562,-0.53,0.75,9.84
157596,-0.51,0.71,9.81
157632,-0.49,0.7,9.81
157671,-0.55,0.71,9.98
157707,-0.49,0.63,9.93
157741,-0.48,0.7,9.71
157780,-0.55,0.76,9.77
157816,-0.53,0.69,9.84
157852,-0.49,0.67,9.81
157888,-0.55,0.71,9.83
157926,-0.51,0.69,9.84
157962,-0.52,0.69,9.82
158001,-0.54,0.71,9.83
158036,-0.51,0.67,9.82
158075,-0.51,0.7,9.8
158111,-0.53,0.7,9.81
158145,-0.51,0.69,9.78
158184,-0.56,0.7,9.83
158220,-0.52,0.71,9.8
158256,-0.53,0.71,9.8
158289,-0.52,0.69,9.78
158328,-0.56,0.72,9.81
158364,-0.52,0.69,9.81
158400,-0.54,0.71,9.82
158448,-0.52,0.7,9.82
158484,-0.5,0.71,9.77
158525,-0.54,0.7,9.8
158561,-0.53,0.73,9.8
158598,-0.54,0.69,9.81
158633,-0.53,0.7,9.83
158669,-0.54,0.7,9.83
158705,-0.54,0.7,9.77
158743,-0.52,0.68,9.79
158779,-0.52,0.68,9.81
158815,-0.51,0.7,9.81
158854,-0.52,0.71,9.82
158888,-0.53,0.7,9.8
158924,-0.53,0.68,9.82
158960,-0.48,0.7,9.7
158998,-0.53,0.72,9.79
159034,-0.56,0.71,9.83
159070,-0.5,0.67,9.81
159114,-0.54,0.72,9.81
159149,-0.54,0.71,9.8
159184,-0.52,0.7,9.81
159220,-0.52,0.72,9.77
159259,-0.52,0.72,9.83
159293,-0.52,0.7,9.78
159329,-0.54,0.72,9.79
159365,-0.55,0.7,9.81
159404,-0.52,0.69,9.81
159438,-0.51,0.71,9.79
159474,-0.53,0.69,9.8
159513,-0.56,0.71,9.81
159549,-0.53,0.7,9.8
159585,-0.54,0.7,9.83
159621,-0.56,0.73,9.86
159664,-0.51,0.7,9.82
159699,-0.53,0.69,9.79
159735,-0.53,0.69,9.82
159774,-0.53,0.7,9.82
159810,-0.52,0.7,9.8
159845,-0.52,0.71,9.8
159881,-0.52,0.69,9.77
159920,-0.54,0.75,9.79
159955,-0.62,0.42,9.68
159989,-0.48,0.77,9.82
160025,-0.45,0.61,9.78
160063,-0.5,0.61,9.79
160098,-0.5,0.63,9.83
160134,-0.47,0.62,9.81
160174,-0.5,0.6,9.82
160209,-0.46,0.62,9.8
160248,-0.48,0.58,9.72
160283,-0.46,0.61,9.85
160322,-0.48,0.62,9.8
160358,-0.47,0.61,9.76
160392,-0.48,0.6,9.78
160431,-0.5,0.62,9.82
160466,-0.5,0.64,10.19
160501,-0.45,0.63,9.87
160537,-0.55,0.6,9.88
160576,-0.44,0.62,9.86
160611,-0.47,0.61,9.88
160646,-0.5,0.63,9.83
160681,-0.48,0.6,9.91
160715,-0.44,0.58,9.75
160750,-0.49,0.62,9.83
160786,-0.47,0.59,9.77
160829,-0.48,0.62,9.83
160865,-0.51,0.62,9.77
160900,-0.47,0.59,9.76
160935,-0.47,0.63,9.78
160973,-0.51,0.59,9.83
161010,-0.5,0.59,9.83
161044,-0.46,0.6,9.81
161083,-0.48,0.63,9.8
161119,-0.46,0.59,9.83
161155,-0.5,0.56,9.86
161189,-0.49,0.61,9.77
161228,-0.51,0.6,9.82
161263,-0.46,0.6,9.82
161298,-0.46,0.61,9.76
161337,-0.5,0.59,9.79
161373,-0.45,0.6,9.82
161413,-0.5,0.61,9.82
161447,-0.48,0.59,9.83
161485,-0.44,0.62,9.71
161521,-0.5,0.61,9.43
161557,-0.49,0.62,9.85
161591,-0.48,0.6,9.77
161630,-0.5,0.6,9.85
161666,-0.51,0.61,9.79
161701,-0.45,0.57,9.82
161740,-0.48,0.61,9.81
161775,-0.47,0.61,9.82
161811,-0.45,0.59,9.81
161845,-0.47,0.6,9.83
161884,-0.5,0.59,9.82
161921,-0.5,0.59,9.77
161956,-0.48,0.61,9.79
161997,-0.48,0.6,9.8
162033,-0.5,0.61,9.82
162069,-0.49,0.6,9.82
162105,-0.49,0.59,9.79
162142,-0.45,0.61,9.78
162178,-0.48,0.61,9.8
162212,-0.49,0.6,9.8
162248,-0.5,0.58,9.83
162286,-0.47,0.61,9.78
162322,-0.5,0.58,9.84
162358,-0.47,0.61,9.8
162396,-0.48,0.59,9.8
162432,-0.48,0.6,9.83
162467,-0.49,0.6,9.83
162503,-0.47,0.58,9.82
162545,-0.49,0.61,9.8
162580,-0.49,0.6,9.81
162616,-0.49,0.61,9.82
162655,-0.49,0.59,9.79
162690,-0.46,0.59,9.79
162724,-0.48,0.59,9.8
162760,-0.49,0.6,9.81
162798,-0.49,0.61,9.8
162834,-0.48,0.59,9.77
162870,-0.49,0.6,9.83
162906,-0.48,0.61,9.78
162942,-0.47,0.59,9.78
162978,-0.46,0.6,9.82
163014,-0.48,0.59,9.82
163053,-0.47,0.59,9.78
163088,-0.49,0.59,9.82
163128,-0.46,0.59,9.83
163163,-0.47,0.58,9.8
163201,-0.47,0.6,9.8
163236,-0.46,0.6,9.77
163271,-0.47,0.59,9.78
163310,-0.48,0.61,9.82
163345,-0.48,0.61,9.81
163380,-0.51,0.59,9.82
163417,-0.48,0.61,9.82
163454,-0.47,0.57,9.81
163489,-0.46,0.6,9.79
163525,-0.49,0.61,9.8
163560,-0.46,0.6,9.82
163598,-0.48,0.6,9.81
163634,-0.48,0.59,9.81
163670,-0.48,0.6,9.81
163713,-0.47,0.59,9.81
163748,-0.48,0.61,9.82
163784,-0.48,0.59,9.81
163820,-0.46,0.59,9.81
163859,-0.47,0.6,9.81
163893,-0.47,0.59,9.79
163929,-0.47,0.58,9.8
163968,-0.48,0.59,9.82
164003,-0.46,0.59,9.8
164037,-0.48,0.6,9.8
164073,-0.45,0.59,9.81
164112,-0.48,0.58,9.81
164147,-0.48,0.59,9.82
164183,-0.46,0.61,9.81
164219,-0.48,0.6,9.83
164262,-0.49,0.62,9.81
164296,-0.49,0.57,9.8
164332,-0.47,0.6,9.8
164371,-0.46,0.58,9.87
164407,-0.47,0.59,9.85
164441,-0.46,0.58,9.78
164476,-0.48,0.59,9.82
164514,-0.48,0.59,9.84
164550,-0.47,0.58,9.83
164586,-0.5,0.59,9.82
164625,-0.48,0.59,9.8
164661,-0.48,0.61,9.83
164695,-0.47,0.6,9.79
164730,-0.46,0.58,9.82
164770,-0.48,0.59,9.82
164806,-0.46,0.6,9.82
164844,-0.47,0.61,9.76
164880,-0.48,0.6,9.83
164918,-0.48,0.59,9.81
164954,-0.47,0.58,9.81
164988,-0.49,0.61,9.8
165026,-0.48,0.57,9.81
165062,-0.49,0.6,9.79
165097,-0.49,0.59,9.8
165133,-0.47,0.6,9.77
165172,-0.48,0.59,9.82
165207,-0.48,0.6,9.78
165241,-0.46,0.59,9.79
165386,-0.51,0.61,9.79
165422,-0.46,0.6,9.81
165457,-0.47,0.61,9.84
165491,-0.51,0.6,9.81
165534,-0.48,0.6,9.79
165570,-0.47,0.57,9.85
165605,-0.51,0.6,9.79
165640,-0.45,0.62,9.82
165678,-0.46,0.6,9.81
165713,-0.5,0.58,9.83
165749,-0.47,0.62,9.82
165788,-0.5,0.6,9.8
165824,-0.51,0.63,9.83
165860,-0.44,0.6,9.8
165894,-0.48,0.58,9.84
165933,-0.5,0.56,9.9
165968,-0.46,0.58,9.83
166004,-0.5,0.59,9.8
166042,-0.48,0.58,9.77
166082,-0.47,0.59,9.78
166117,-0.5,0.6,9.86
166153,-0.49,0.59,9.78
166190,-0.48,0.6,9.77
166225,-0.46,0.6,9.77
166261,-0.47,0.6,9.83
166295,-0.5,0.61,9.79
166334,-0.49,0.6,9.82
166370,-0.47,0.58,9.82
166406,-0.51,0.59,9.83
166443,-0.45,0.58,9.78
166478,-0.47,0.61,9.82
166513,-0.5,0.6,9.83
166550,-0.48,0.61,9.84
166589,-0.45,0.58,9.77
166625,-0.48,0.61,9.83
166665,-0.49,0.59,9.73
166703,-0.46,0.59,9.8
166737,-0.49,0.6,9.78
166772,-0.48,0.59,9.82
166808,-0.5,0.63,9.82
166845,-0.46,0.58,9.77
166881,-0.52,0.52,9.84
166917,-0.32,0.54,9.78
166963,-0.51,0.66,9.77
166996,-0.59,0.52,9.74
167032,-0.52,0.69,9.77
167067,-0.5,0.71,9.81
167106,-0.55,0.7,9.81
167140,-0.54,0.71,9.77
167181,-0.49,0.67,9.82
167217,-0.51,0.68,9.83
167255,-0.54,0.68,9.85
167288,-0.5,0.71,9.79
167324,-0.54,0.71,9.82
167363,-0.56,0.7,9.81
167397,-0.52,0.72,9.77
167433,-0.54,0.68,9.82
167468,-0.54,0.7,9.81
167506,-0.52,0.72,9.79
167540,-0.52,0.68,9.82
167577,-0.51,0.69,9.77
167616,-0.51,0.71,9.84
167651,-0.51,0.66,9.74
167687,-0.56,0.71,9.77
167723,-0.55,0.74,9.81
167764,-0.53,0.72,9.82
167800,-0.53,0.71,9.81
167835,-0.5,0.7,9.84
167870,-0.54,0.71,9.78
167909,-0.52,0.7,9.81
167944,-0.52,0.66,9.96
167980,-0.52,0.66,9.84
168018,-0.57,0.71,9.81
168053,-0.51,0.71,9.75
168088,-0.52,0.74,9.76
168124,-0.55,0.77,9.7
168163,-0.54,0.7,9.77
168198,-0.5,0.71,9.8
168233,-0.55,0.7,9.89
168272,-0.51,0.7,9.83
168313,-0.52,0.69,9.86
168349,-0.52,0.71,9.86
168385,-0.51,0.69,9.81
168423,-0.51,0.69,9.82
168459,-0.51,0.73,9.81
168493,-0.51,0.7,9.82
168528,-0.49,0.69,9.82
168567,-0.49,0.7,9.82
168602,-0.51,0.71,9.82
168637,-0.49,0.69,9.78
168676,-0.56,0.73,9.82
168712,-0.56,0.71,9.76
168747,-0.49,0.69,9.58
168782,-0.49,0.76,9.91
168820,-0.55,0.72,9.88
168857,-0.5,0.7,9.84
168895,-0.51,0.7,9.82
168934,-0.52,0.68,9.84
168970,-0.56,0.65,9.78
169005,-0.51,0.69,9.77
169039,-0.54,0.73,9.79
169077,-0.51,0.7,9.77
169113,-0.51,0.71,9.84
169148,-0.53,0.72,9.81
169184,-0.52,0.67,9.81
169223,-0.51,0.68,9.77
169257,-0.53,0.7,9.79
169292,-0.52,0.7,9.85
169331,-0.48,0.69,9.81
169367,-0.54,0.7,9.8
169403,-0.52,0.69,9.8
169438,-0.51,0.68,9.78
169480,-0.55,0.75,9.81
169517,-0.46,0.67,9.79
169551,-0.53,0.72,9.76
169589,-0.55,0.74,9.79
169626,-0.48,0.69,9.79
169661,-0.53,0.71,9.84
169695,-0.52,0.7,9.79
169734,-0.5,0.68,9.8
169769,-0.55,0.72,9.84
169804,-0.54,0.7,9.77
169839,-0.46,0.67,9.78
169878,-0.52,0.67,9.81
169914,-0.53,0.74,9.78
169950,-0.51,0.72,9.83
169989,-0.53,0.69,9.73
170029,-0.4,0.72,9.87
170064,-0.5,0.68,9.77
170099,-0.58,0.68,9.85
170138,-0.52,0.69,9.8
170174,-0.53,0.73,9.71
170210,-0.48,0.75,9.75
170247,-0.5,0.71,9.77
170283,-0.51,0.72,9.88
170318,-0.53,0.7,9.84
170354,-0.55,0.69,9.8
170391,-0.5,0.69,9.77
170427,-0.56,0.71,9.81
170463,-0.52,0.71,9.72
170498,-0.5,0.71,9.8
170536,-0.54,0.72,9.79
170572,-0.51,0.7,9.87
170612,-0.5,0.68,9.81
170650,-0.54,0.7,9.82
170686,-0.52,0.68,9.84
170721,-0.49,0.64,9.82
170757,-0.53,0.75,9.85
170793,-0.52,0.72,9.82
170829,-0.51,0.71,9.75
170865,-0.55,0.71,9.8
170901,-0.54,0.71,9.84
170940,-0.46,0.69,9.82
170976,-0.51,0.66,9.84
171012,-0.57,0.75,9.84
171049,-0.48,0.69,9.78
171085,-0.53,0.73,9.81
171121,-0.53,0.74,9.86
171159,-0.52,0.68,9.79
171197,-0.56,0.74,9.82
171233,-0.49,0.66,9.81
171269,-0.52,0.7,9.8
171307,-0.48,0.68,9.83
171340,-0.59,0.68,9.79
171376,-0.5,0.68,9.86
171412,-0.46,0.68,9.78
171450,-0.61,0.76,9.82
171486,-0.43,0.63,9.82
171521,-0.4,0.58,9.75
171556,-0.62,0.83,9.76
171594,-0.56,0.71,9.78
171630,-0.39,0.62,9.78
171666,-0.55,0.75,9.94
171705,-0.53,0.7,9.85
171744,-0.51,0.68,9.76
171780,-0.51,0.67,9.78
171814,-0.53,0.73,9.75
171852,-0.57,0.76,9.81
171887,-0.43,0.63,9.76
171923,-0.55,0.7,9.83
171962,-0.6,0.75,9.85
171997,-0.44,0.66,9.77
172032,-0.49,0.73,9.79
172067,-0.53,0.73,9.82
172106,-0.47,0.63,9.81
172140,-0.5,0.67,9.79
172176,-0.53,0.76,9.82
172212,-0.53,0.68,9.76
172250,-0.46,0.72,9.78
172285,-0.51,0.69,9.79
172325,-0.49,0.72,9.81
172364,-0.55,0.71,9.83
172399,-0.53,0.7,9.8
172435,-0.51,0.68,9.81
172470,-0.52,0.7,9.79
172509,-0.52,0.68,9.8
172544,-0.5,0.7,9.79
172579,-0.52,0.69,9.79
172618,-0.51,0.7,9.81
172654,-0.52,0.77,9.84
172688,-0.53,0.65,9.77
172724,-0.45,0.67,9.78
172763,-0.54,0.63,9.78
172798,-0.46,0.72,9.91
172834,-0.57,0.71,9.78
172870,-0.5,0.68,9.8
172913,-0.52,0.72,9.86
172949,-0.54,0.74,9.8
172985,-0.54,0.72,9.8
173024,-0.54,0.74,9.86
173060,-0.55,0.69,9.85
173093,-0.52,0.63,9.8
173129,-0.51,0.7,9.8
173169,-0.53,0.71,9.84
173204,-0.5,0.7,9.91
173239,-0.54,0.69,9.84
173279,-0.55,0.69,9.76
173315,-0.48,0.72,9.83
173350,-0.59,0.74,9.83
173386,-0.44,0.69,9.85
173425,-0.56,0.66,9.93
173465,-0.55,0.7,9.92
173500,-0.46,0.68,9.74
173539,-0.54,0.69,9.77
173575,-0.5,0.7,9.75
173611,-0.48,0.68,9.79
173645,-0.5,0.7,9.77
173684,-0.53,0.7,9.86
173720,-0.49,0.7,9.82
173756,-0.52,0.69,9.82
173790,-0.49,0.69,9.78
173829,-0.5,0.71,9.82
173864,-0.52,0.71,9.81
173900,-0.51,0.71,9.74
173939,-0.52,0.69,9.79
173975,-0.47,0.69,9.81
174011,-0.52,0.7,9.8
174062,-0.49,0.69,9.81
174100,-0.53,0.72,9.77
174136,-0.49,0.7,9.68
174172,-0.5,0.68,9.59
174210,-0.53,0.76,9.76
174244,-0.53,0.71,9.78
174279,-0.5,0.69,9.8
174316,-0.49,0.71,9.87
174354,-0.51,0.69,9.79
174389,-0.52,0.76,9.8
174424,-0.5,0.7,9.77
174459,-0.51,0.7,9.8
174497,-0.52,0.71,9.78
174533,-0.49,0.69,9.85
174569,-0.51,0.7,9.82
174613,-0.49,0.68,9.81
174649,-0.52,0.7,9.83
174684,-0.49,0.69,9.81
174720,-0.5,0.69,9.83
174758,-0.54,0.69,9.8
174792,-0.46,0.69,9.8
174828,-0.52,0.7,9.83
174867,-0.5,0.7,9.83
174903,-0.49,0.7,9.79
174938,-0.48,0.71,9.79
174972,-0.52,0.7,9.82
175012,-0.48,0.7,9.75
175047,-0.52,0.7,9.76
175083,-0.48,0.75,9.8
175119,-0.54,0.71,9.79
175158,-0.49,0.7,9.82
175197,-0.5,0.71,9.83
175232,-0.51,0.72,9.8
175270,-0.5,0.69,9.83
175306,-0.49,0.71,9.79
